name,seqid,start,end,strand,length,coverage_pct,avg_identity,quality_score,status
OZX58_RS01635,NZ_CP113945.1,331575,331880,+,306,100.0,100.0,100.0,complete
WP_277134296.1,NZ_CP113945.1,331575,331880,+,306,100.0,100.0,100.0,complete
OZX58_RS01640,NZ_CP113945.1,331938,334292,+,2355,100.0,100.0,100.0,complete
WP_277141223.1,NZ_CP113945.1,331938,334292,+,2355,100.0,100.0,100.0,complete
trxA,NZ_CP113945.1,334379,334690,+,312,100.0,100.0,100.0,complete
WP_277131380.1,NZ_CP113945.1,334379,334690,+,312,100.0,100.0,100.0,complete
mscL,NZ_CP113945.1,334801,335172,-,372,100.0,100.0,100.0,complete
WP_277131381.1,NZ_CP113945.1,334801,335172,-,372,100.0,100.0,100.0,complete
OZX58_RS01655,NZ_CP113945.1,335242,335649,-,408,100.0,100.0,100.0,complete
WP_277141224.1,NZ_CP113945.1,335242,335649,-,408,100.0,100.0,100.0,complete
murI,NZ_CP113945.1,335730,336533,+,804,100.0,100.0,100.0,complete
WP_277141225.1,NZ_CP113945.1,335730,336533,+,804,100.0,100.0,100.0,complete
OZX58_RS01665,NZ_CP113945.1,336533,337153,+,621,100.0,100.0,100.0,complete
WP_277141708.1,NZ_CP113945.1,336533,337153,+,621,100.0,100.0,100.0,complete
OZX58_RS01670,NZ_CP113945.1,337190,338005,-,816,100.0,100.0,100.0,complete
WP_277141226.1,NZ_CP113945.1,337190,338005,-,816,100.0,100.0,100.0,complete
OZX58_RS01675,NZ_CP113945.1,338117,338542,+,426,100.0,100.0,100.0,complete
WP_277131386.1,NZ_CP113945.1,338117,338542,+,426,100.0,100.0,100.0,complete
OZX58_RS01680,NZ_CP113945.1,338560,338922,+,363,100.0,100.0,100.0,complete
WP_277141227.1,NZ_CP113945.1,338560,338922,+,363,100.0,100.0,100.0,complete
OZX58_RS01685,NZ_CP113945.1,338986,340092,-,1107,100.0,100.0,100.0,complete
WP_277141228.1,NZ_CP113945.1,338986,340092,-,1107,100.0,100.0,100.0,complete
OZX58_RS01690,NZ_CP113945.1,340243,341244,+,1002,100.0,100.0,100.0,complete
WP_277141229.1,NZ_CP113945.1,340243,341244,+,1002,100.0,100.0,100.0,complete
OZX58_RS01695,NZ_CP113945.1,341288,342658,-,1371,100.0,100.0,100.0,complete
WP_277141230.1,NZ_CP113945.1,341288,342658,-,1371,100.0,100.0,100.0,complete
OZX58_RS01700,NZ_CP113945.1,342746,343078,+,333,100.0,100.0,100.0,complete
WP_277141231.1,NZ_CP113945.1,342746,343078,+,333,100.0,100.0,100.0,complete
OZX58_RS01705,NZ_CP113945.1,343091,344461,+,1371,100.0,100.0,100.0,complete
WP_277141232.1,NZ_CP113945.1,343091,344461,+,1371,100.0,100.0,100.0,complete
OZX58_RS01710,NZ_CP113945.1,344467,345063,+,597,100.0,100.0,100.0,complete
WP_277141233.1,NZ_CP113945.1,344467,345063,+,597,100.0,100.0,100.0,complete
OZX58_RS01715,NZ_CP113945.1,345064,345837,+,774,100.0,100.0,100.0,complete
WP_277141234.1,NZ_CP113945.1,345064,345837,+,774,100.0,100.0,100.0,complete
OZX58_RS01720,NZ_CP113945.1,345834,346442,+,609,100.0,100.0,100.0,complete
WP_277141235.1,NZ_CP113945.1,345834,346442,+,609,100.0,100.0,100.0,complete
OZX58_RS01725,NZ_CP113945.1,346456,347106,-,651,100.0,100.0,100.0,complete
WP_277141236.1,NZ_CP113945.1,346456,347106,-,651,100.0,100.0,100.0,complete
OZX58_RS01730,NZ_CP113945.1,347115,348050,-,936,100.0,100.0,100.0,complete
WP_277141237.1,NZ_CP113945.1,347115,348050,-,936,100.0,100.0,100.0,complete
OZX58_RS01735,NZ_CP113945.1,348552,350120,+,1569,0.0,0.0,0.0,missing
OZX58_RS01740,NZ_CP113945.1,350255,350328,+,74,0.0,0.0,0.0,missing
OZX58_RS01745,NZ_CP113945.1,350366,350438,+,73,0.0,0.0,0.0,missing
OZX58_RS01750,NZ_CP113945.1,350561,353471,+,2911,0.0,0.0,0.0,missing
rrf,NZ_CP113945.1,353554,353670,+,117,0.0,0.0,0.0,missing
OZX58_RS01760,NZ_CP113945.1,353674,353746,+,73,100.0,100.0,100.0,complete
OZX58_RS01765,NZ_CP113945.1,353751,353823,+,73,100.0,100.0,100.0,complete
OZX58_RS01770,NZ_CP113945.1,353836,353917,+,82,100.0,100.0,100.0,complete
OZX58_RS01775,NZ_CP113945.1,353950,354022,+,73,100.0,100.0,100.0,complete
OZX58_RS01780,NZ_CP113945.1,354035,354106,+,72,100.0,100.0,100.0,complete
OZX58_RS01785,NZ_CP113945.1,354116,354201,+,86,100.0,100.0,100.0,complete
OZX58_RS01790,NZ_CP113945.1,354211,354284,+,74,100.0,100.0,100.0,complete
OZX58_RS01795,NZ_CP113945.1,354291,354364,+,74,100.0,100.0,100.0,complete
OZX58_RS01800,NZ_CP113945.1,354399,354472,+,74,100.0,100.0,100.0,complete
OZX58_RS01805,NZ_CP113945.1,354484,354557,+,74,100.0,100.0,100.0,complete
OZX58_RS01810,NZ_CP113945.1,354592,354665,+,74,100.0,100.0,100.0,complete
OZX58_RS01815,NZ_CP113945.1,354669,354742,+,74,100.0,100.0,100.0,complete
OZX58_RS01820,NZ_CP113945.1,354749,354821,+,73,100.0,100.0,100.0,complete
OZX58_RS01825,NZ_CP113945.1,354837,354907,+,71,100.0,100.0,100.0,complete
OZX58_RS01830,NZ_CP113945.1,354913,354986,+,74,100.0,100.0,100.0,complete
OZX58_RS01835,NZ_CP113945.1,354989,355078,+,90,100.0,100.0,100.0,complete
OZX58_RS01840,NZ_CP113945.1,355756,355827,+,72,100.0,100.0,100.0,complete
OZX58_RS01845,NZ_CP113945.1,355864,355950,+,87,100.0,100.0,100.0,complete
OZX58_RS01850,NZ_CP113945.1,355960,356033,+,74,100.0,100.0,100.0,complete
OZX58_RS01855,NZ_CP113945.1,356037,356110,+,74,100.0,100.0,100.0,complete
OZX58_RS01860,NZ_CP113945.1,356117,356189,+,73,100.0,100.0,100.0,complete
OZX58_RS01865,NZ_CP113945.1,356197,356278,+,82,100.0,100.0,100.0,complete
OZX58_RS01870,NZ_CP113945.1,356283,356353,+,71,100.0,100.0,100.0,complete
OZX58_RS01875,NZ_CP113945.1,356366,356438,+,73,100.0,100.0,100.0,complete
OZX58_RS01880,NZ_CP113945.1,356446,356517,+,72,100.0,100.0,100.0,complete
OZX58_RS01885,NZ_CP113945.1,356539,356609,+,71,100.0,100.0,100.0,complete
OZX58_RS01890,NZ_CP113945.1,356653,356737,+,85,100.0,100.0,100.0,complete
OZX58_RS01895,NZ_CP113945.1,356856,358028,+,1173,100.0,100.0,100.0,complete
WP_277141238.1,NZ_CP113945.1,356856,358028,+,1173,100.0,100.0,100.0,complete
OZX58_RS01900,NZ_CP113945.1,358021,359064,+,1044,100.0,100.0,100.0,complete
WP_277141239.1,NZ_CP113945.1,358021,359064,+,1044,100.0,100.0,100.0,complete
OZX58_RS01905,NZ_CP113945.1,359064,360089,+,1026,100.0,100.0,100.0,complete
WP_277141240.1,NZ_CP113945.1,359064,360089,+,1026,100.0,100.0,100.0,complete
OZX58_RS01910,NZ_CP113945.1,360159,362219,+,2061,100.0,100.0,100.0,complete
WP_277141241.1,NZ_CP113945.1,360159,362219,+,2061,100.0,100.0,100.0,complete
secG,NZ_CP113945.1,362289,362522,+,234,100.0,100.0,100.0,complete
WP_038521563.1,NZ_CP113945.1,362289,362522,+,234,100.0,100.0,100.0,complete
rnr,NZ_CP113945.1,362598,364934,+,2337,100.0,100.0,100.0,complete
WP_277141242.1,NZ_CP113945.1,362598,364934,+,2337,100.0,100.0,100.0,complete
smpB,NZ_CP113945.1,364947,365402,+,456,100.0,100.0,100.0,complete
WP_277131040.1,NZ_CP113945.1,364947,365402,+,456,100.0,100.0,100.0,complete
OZX58_RS01930,NZ_CP113945.1,365742,366398,+,657,100.0,100.0,100.0,complete
WP_277141243.1,NZ_CP113945.1,365742,366398,+,657,100.0,100.0,100.0,complete
OZX58_RS01935,NZ_CP113945.1,366477,367823,+,1347,100.0,100.0,100.0,complete
WP_277141245.1,NZ_CP113945.1,366477,367823,+,1347,100.0,100.0,100.0,complete
hpt,NZ_CP113945.1,367879,368448,-,570,100.0,100.0,100.0,complete
WP_277141246.1,NZ_CP113945.1,367879,368448,-,570,100.0,100.0,100.0,complete
OZX58_RS01945,NZ_CP113945.1,368689,369771,+,1083,100.0,100.0,100.0,complete
WP_277131045.1,NZ_CP113945.1,368689,369771,+,1083,100.0,100.0,100.0,complete
OZX58_RS01950,NZ_CP113945.1,369874,371100,+,1227,100.0,100.0,100.0,complete
WP_277131046.1,NZ_CP113945.1,369874,371100,+,1227,100.0,100.0,100.0,complete
OZX58_RS01955,NZ_CP113945.1,371295,371873,+,579,100.0,100.0,100.0,complete
WP_277141247.1,NZ_CP113945.1,371295,371873,+,579,100.0,100.0,100.0,complete
OZX58_RS01960,NZ_CP113945.1,371887,372465,+,579,100.0,100.0,100.0,complete
WP_277141248.1,NZ_CP113945.1,371887,372465,+,579,100.0,100.0,100.0,complete
udk,NZ_CP113945.1,372509,373153,-,645,100.0,100.0,100.0,complete
WP_277141250.1,NZ_CP113945.1,372509,373153,-,645,100.0,100.0,100.0,complete
scrK,NZ_CP113945.1,373353,374225,+,873,100.0,100.0,100.0,complete
WP_277141251.1,NZ_CP113945.1,373353,374225,+,873,100.0,100.0,100.0,complete
cds-OZX58_RS01975,NZ_CP113945.1,374258,375217,+,960,100.0,100.0,100.0,complete
OZX58_RS01980,NZ_CP113945.1,375304,376614,+,1311,100.0,100.0,100.0,complete
WP_277141252.1,NZ_CP113945.1,375304,376614,+,1311,100.0,100.0,100.0,complete
OZX58_RS01985,NZ_CP113945.1,376759,377229,+,471,100.0,100.0,100.0,complete
WP_277141253.1,NZ_CP113945.1,376759,377229,+,471,100.0,100.0,100.0,complete
rpiA,NZ_CP113945.1,377355,378047,+,693,100.0,100.0,100.0,complete
WP_277141255.1,NZ_CP113945.1,377355,378047,+,693,100.0,100.0,100.0,complete
OZX58_RS01995,NZ_CP113945.1,378167,379087,+,921,100.0,100.0,100.0,complete
WP_277141256.1,NZ_CP113945.1,378167,379087,+,921,100.0,100.0,100.0,complete
OZX58_RS02000,NZ_CP113945.1,379099,379824,+,726,100.0,100.0,100.0,complete
WP_277141257.1,NZ_CP113945.1,379099,379824,+,726,100.0,100.0,100.0,complete
OZX58_RS02005,NZ_CP113945.1,379892,380665,-,774,100.0,100.0,100.0,complete
WP_277141258.1,NZ_CP113945.1,379892,380665,-,774,100.0,100.0,100.0,complete
OZX58_RS02010,NZ_CP113945.1,380953,383352,+,2400,100.0,100.0,100.0,complete
WP_277141259.1,NZ_CP113945.1,380953,383352,+,2400,100.0,100.0,100.0,complete
OZX58_RS02015,NZ_CP113945.1,384129,386795,+,2667,100.0,100.0,100.0,complete
WP_277141260.1,NZ_CP113945.1,384129,386795,+,2667,100.0,100.0,100.0,complete
OZX58_RS02020,NZ_CP113945.1,386869,387318,-,450,100.0,100.0,100.0,complete
WP_277141261.1,NZ_CP113945.1,386869,387318,-,450,100.0,100.0,100.0,complete
OZX58_RS02025,NZ_CP113945.1,387462,388868,+,1407,100.0,100.0,100.0,complete
WP_277141710.1,NZ_CP113945.1,387462,388868,+,1407,100.0,100.0,100.0,complete
OZX58_RS02030,NZ_CP113945.1,389068,389805,+,738,100.0,100.0,100.0,complete
WP_277131073.1,NZ_CP113945.1,389068,389805,+,738,100.0,100.0,100.0,complete
OZX58_RS02035,NZ_CP113945.1,389819,390634,+,816,100.0,100.0,100.0,complete
WP_277141262.1,NZ_CP113945.1,389819,390634,+,816,100.0,100.0,100.0,complete
OZX58_RS02040,NZ_CP113945.1,390631,391269,+,639,100.0,100.0,100.0,complete
WP_277131075.1,NZ_CP113945.1,390631,391269,+,639,100.0,100.0,100.0,complete
OZX58_RS02045,NZ_CP113945.1,391283,391936,+,654,100.0,100.0,100.0,complete
WP_277131077.1,NZ_CP113945.1,391283,391936,+,654,100.0,100.0,100.0,complete
OZX58_RS02050,NZ_CP113945.1,392038,393192,+,1155,100.0,100.0,100.0,complete
WP_277141263.1,NZ_CP113945.1,392038,393192,+,1155,100.0,100.0,100.0,complete
OZX58_RS02055,NZ_CP113945.1,393203,394633,+,1431,100.0,100.0,100.0,complete
WP_277141264.1,NZ_CP113945.1,393203,394633,+,1431,100.0,100.0,100.0,complete
OZX58_RS02060,NZ_CP113945.1,394636,395334,+,699,100.0,100.0,100.0,complete
WP_277141265.1,NZ_CP113945.1,394636,395334,+,699,100.0,100.0,100.0,complete
OZX58_RS02065,NZ_CP113945.1,395337,395798,+,462,100.0,100.0,100.0,complete
WP_277141266.1,NZ_CP113945.1,395337,395798,+,462,100.0,100.0,100.0,complete
OZX58_RS02070,NZ_CP113945.1,395906,396565,+,660,100.0,100.0,100.0,complete
WP_277141267.1,NZ_CP113945.1,395906,396565,+,660,100.0,100.0,100.0,complete
OZX58_RS02075,NZ_CP113945.1,396640,398391,+,1752,100.0,100.0,100.0,complete
WP_277141268.1,NZ_CP113945.1,396640,398391,+,1752,100.0,100.0,100.0,complete
OZX58_RS02080,NZ_CP113945.1,398460,398545,+,86,100.0,100.0,100.0,complete
OZX58_RS02085,NZ_CP113945.1,398697,399344,+,648,100.0,100.0,100.0,complete
WP_277141269.1,NZ_CP113945.1,398697,399344,+,648,100.0,100.0,100.0,complete
pcrA,NZ_CP113945.1,399425,401668,+,2244,100.0,100.0,100.0,complete
WP_277141270.1,NZ_CP113945.1,399425,401668,+,2244,100.0,100.0,100.0,complete
ligA,NZ_CP113945.1,401707,403719,+,2013,100.0,100.0,100.0,complete
WP_277141271.1,NZ_CP113945.1,401707,403719,+,2013,100.0,100.0,100.0,complete
OZX58_RS02100,NZ_CP113945.1,403733,404872,+,1140,100.0,100.0,100.0,complete
WP_277141712.1,NZ_CP113945.1,403733,404872,+,1140,100.0,100.0,100.0,complete
gatC,NZ_CP113945.1,404886,405188,+,303,100.0,100.0,100.0,complete
WP_277141272.1,NZ_CP113945.1,404886,405188,+,303,100.0,100.0,100.0,complete
gatA,NZ_CP113945.1,405188,406627,+,1440,100.0,100.0,100.0,complete
WP_277141273.1,NZ_CP113945.1,405188,406627,+,1440,100.0,100.0,100.0,complete
gatB,NZ_CP113945.1,406631,408061,+,1431,100.0,100.0,100.0,complete
WP_277131099.1,NZ_CP113945.1,406631,408061,+,1431,100.0,100.0,100.0,complete
OZX58_RS02120,NZ_CP113945.1,408092,409012,+,921,100.0,100.0,100.0,complete
WP_277141274.1,NZ_CP113945.1,408092,409012,+,921,100.0,100.0,100.0,complete
OZX58_RS02125,NZ_CP113945.1,409265,420253,+,10989,100.0,100.0,100.0,complete
WP_277141275.1,NZ_CP113945.1,409265,420253,+,10989,100.0,100.0,100.0,complete
OZX58_RS02130,NZ_CP113945.1,420325,421032,-,708,100.0,100.0,100.0,complete
WP_277141276.1,NZ_CP113945.1,420325,421032,-,708,100.0,100.0,100.0,complete
rlmD,NZ_CP113945.1,421212,422558,+,1347,100.0,100.0,100.0,complete
WP_277141277.1,NZ_CP113945.1,421212,422558,+,1347,100.0,100.0,100.0,complete
OZX58_RS02140,NZ_CP113945.1,422755,423729,+,975,100.0,100.0,100.0,complete
WP_277141278.1,NZ_CP113945.1,422755,423729,+,975,100.0,100.0,100.0,complete
OZX58_RS02145,NZ_CP113945.1,423713,424447,+,735,100.0,100.0,100.0,complete
WP_277141279.1,NZ_CP113945.1,423713,424447,+,735,100.0,100.0,100.0,complete
OZX58_RS02150,NZ_CP113945.1,424601,425080,+,480,100.0,100.0,100.0,complete
WP_277141280.1,NZ_CP113945.1,424601,425080,+,480,100.0,100.0,100.0,complete
OZX58_RS02155,NZ_CP113945.1,425383,426864,+,1482,100.0,100.0,100.0,complete
WP_277141281.1,NZ_CP113945.1,425383,426864,+,1482,100.0,100.0,100.0,complete
OZX58_RS02160,NZ_CP113945.1,426970,428013,+,1044,100.0,100.0,100.0,complete
WP_277141282.1,NZ_CP113945.1,426970,428013,+,1044,100.0,100.0,100.0,complete
OZX58_RS02165,NZ_CP113945.1,428137,428457,+,321,100.0,100.0,100.0,complete
WP_277141283.1,NZ_CP113945.1,428137,428457,+,321,100.0,100.0,100.0,complete
OZX58_RS02170,NZ_CP113945.1,428549,429181,+,633,100.0,100.0,100.0,complete
WP_277141284.1,NZ_CP113945.1,428549,429181,+,633,100.0,100.0,100.0,complete
OZX58_RS02175,NZ_CP113945.1,429198,431066,+,1869,100.0,100.0,100.0,complete
WP_277141285.1,NZ_CP113945.1,429198,431066,+,1869,100.0,100.0,100.0,complete
OZX58_RS02180,NZ_CP113945.1,431200,433098,+,1899,100.0,100.0,100.0,complete
WP_348635853.1,NZ_CP113945.1,431200,433098,+,1899,100.0,100.0,100.0,complete
OZX58_RS02185,NZ_CP113945.1,433191,433622,+,432,100.0,100.0,100.0,complete
WP_277141716.1,NZ_CP113945.1,433191,433622,+,432,100.0,100.0,100.0,complete
OZX58_RS02190,NZ_CP113945.1,433675,434862,-,1188,100.0,100.0,100.0,complete
WP_277141718.1,NZ_CP113945.1,433675,434862,-,1188,100.0,100.0,100.0,complete
OZX58_RS02195,NZ_CP113945.1,435047,436246,+,1200,100.0,100.0,100.0,complete
WP_277141286.1,NZ_CP113945.1,435047,436246,+,1200,100.0,100.0,100.0,complete
OZX58_RS02200,NZ_CP113945.1,436278,437462,+,1185,100.0,100.0,100.0,complete
WP_277141287.1,NZ_CP113945.1,436278,437462,+,1185,100.0,100.0,100.0,complete
OZX58_RS02205,NZ_CP113945.1,437905,439089,+,1185,100.0,100.0,100.0,complete
WP_277141288.1,NZ_CP113945.1,437905,439089,+,1185,100.0,100.0,100.0,complete
OZX58_RS02210,NZ_CP113945.1,439201,440382,+,1182,100.0,100.0,100.0,complete
WP_277131135.1,NZ_CP113945.1,439201,440382,+,1182,100.0,100.0,100.0,complete
OZX58_RS02215,NZ_CP113945.1,440515,441993,+,1479,100.0,100.0,100.0,complete
WP_277141289.1,NZ_CP113945.1,440515,441993,+,1479,100.0,100.0,100.0,complete
OZX58_RS02220,NZ_CP113945.1,442106,443107,+,1002,100.0,100.0,100.0,complete
WP_277141290.1,NZ_CP113945.1,442106,443107,+,1002,100.0,100.0,100.0,complete
OZX58_RS02225,NZ_CP113945.1,443251,443961,+,711,100.0,100.0,100.0,complete
WP_277141291.1,NZ_CP113945.1,443251,443961,+,711,100.0,100.0,100.0,complete
OZX58_RS02230,NZ_CP113945.1,443958,445196,+,1239,100.0,100.0,100.0,complete
WP_277141721.1,NZ_CP113945.1,443958,445196,+,1239,100.0,100.0,100.0,complete
OZX58_RS02235,NZ_CP113945.1,445193,446521,+,1329,100.0,100.0,100.0,complete
WP_277141292.1,NZ_CP113945.1,445193,446521,+,1329,100.0,100.0,100.0,complete
OZX58_RS02240,NZ_CP113945.1,446575,446647,+,73,100.0,100.0,100.0,complete
OZX58_RS02245,NZ_CP113945.1,446761,447015,-,255,100.0,100.0,100.0,complete
WP_277141293.1,NZ_CP113945.1,446761,447015,-,255,100.0,100.0,100.0,complete
OZX58_RS02250,NZ_CP113945.1,447152,447292,+,141,100.0,100.0,100.0,complete
WP_277141294.1,NZ_CP113945.1,447152,447292,+,141,100.0,100.0,100.0,complete
OZX58_RS02255,NZ_CP113945.1,447308,447430,+,123,100.0,100.0,100.0,complete
WP_277141295.1,NZ_CP113945.1,447308,447430,+,123,100.0,100.0,100.0,complete
OZX58_RS02260,NZ_CP113945.1,447850,448212,-,363,100.0,100.0,100.0,complete
WP_277141296.1,NZ_CP113945.1,447850,448212,-,363,100.0,100.0,100.0,complete
OZX58_RS02265,NZ_CP113945.1,448403,448591,-,189,100.0,100.0,100.0,complete
WP_277141297.1,NZ_CP113945.1,448403,448591,-,189,100.0,100.0,100.0,complete
wecB,NZ_CP113945.1,448690,449832,+,1143,100.0,100.0,100.0,complete
WP_277141298.1,NZ_CP113945.1,448690,449832,+,1143,100.0,100.0,100.0,complete
OZX58_RS02275,NZ_CP113945.1,449885,450373,-,489,100.0,100.0,100.0,complete
WP_277131150.1,NZ_CP113945.1,449885,450373,-,489,100.0,100.0,100.0,complete
OZX58_RS02280,NZ_CP113945.1,450366,450812,-,447,100.0,100.0,100.0,complete
WP_277141299.1,NZ_CP113945.1,450366,450812,-,447,100.0,100.0,100.0,complete
map,NZ_CP113945.1,450948,451775,+,828,100.0,100.0,100.0,complete
WP_277141300.1,NZ_CP113945.1,450948,451775,+,828,100.0,100.0,100.0,complete
OZX58_RS02290,NZ_CP113945.1,451782,452699,+,918,100.0,100.0,100.0,complete
WP_277131156.1,NZ_CP113945.1,451782,452699,+,918,100.0,100.0,100.0,complete
galU,NZ_CP113945.1,452768,453667,+,900,100.0,100.0,100.0,complete
WP_277141301.1,NZ_CP113945.1,452768,453667,+,900,100.0,100.0,100.0,complete
OZX58_RS02300,NZ_CP113945.1,453838,454989,+,1152,100.0,100.0,100.0,complete
WP_277141302.1,NZ_CP113945.1,453838,454989,+,1152,100.0,100.0,100.0,complete
OZX58_RS02305,NZ_CP113945.1,454990,456204,+,1215,100.0,100.0,100.0,complete
WP_277141303.1,NZ_CP113945.1,454990,456204,+,1215,100.0,100.0,100.0,complete
OZX58_RS02310,NZ_CP113945.1,456205,457368,+,1164,100.0,100.0,100.0,complete
WP_277141304.1,NZ_CP113945.1,456205,457368,+,1164,100.0,100.0,100.0,complete
OZX58_RS02315,NZ_CP113945.1,457398,457682,-,285,100.0,100.0,100.0,complete
WP_277141305.1,NZ_CP113945.1,457398,457682,-,285,100.0,100.0,100.0,complete
OZX58_RS02320,NZ_CP113945.1,457796,458713,+,918,100.0,100.0,100.0,complete
WP_277141723.1,NZ_CP113945.1,457796,458713,+,918,100.0,100.0,100.0,complete
rlmD,NZ_CP113945.1,458894,460273,-,1380,100.0,100.0,100.0,complete
WP_277141306.1,NZ_CP113945.1,458894,460273,-,1380,100.0,100.0,100.0,complete
recX,NZ_CP113945.1,460404,461219,+,816,100.0,100.0,100.0,complete
WP_277141307.1,NZ_CP113945.1,460404,461219,+,816,100.0,100.0,100.0,complete
OZX58_RS02335,NZ_CP113945.1,461230,461709,+,480,100.0,100.0,100.0,complete
WP_277131170.1,NZ_CP113945.1,461230,461709,+,480,100.0,100.0,100.0,complete
OZX58_RS02340,NZ_CP113945.1,461710,462171,-,462,100.0,100.0,100.0,complete
WP_277141308.1,NZ_CP113945.1,461710,462171,-,462,100.0,100.0,100.0,complete
OZX58_RS02345,NZ_CP113945.1,462273,463142,+,870,100.0,100.0,100.0,complete
WP_277141309.1,NZ_CP113945.1,462273,463142,+,870,100.0,100.0,100.0,complete
OZX58_RS02350,NZ_CP113945.1,463142,464713,+,1572,100.0,100.0,100.0,complete
WP_277141310.1,NZ_CP113945.1,463142,464713,+,1572,100.0,100.0,100.0,complete
OZX58_RS02355,NZ_CP113945.1,464780,465607,-,828,100.0,100.0,100.0,complete
WP_277141311.1,NZ_CP113945.1,464780,465607,-,828,100.0,100.0,100.0,complete
OZX58_RS02360,NZ_CP113945.1,465814,466077,-,264,100.0,100.0,100.0,complete
WP_277141312.1,NZ_CP113945.1,465814,466077,-,264,100.0,100.0,100.0,complete
OZX58_RS02365,NZ_CP113945.1,466234,466515,-,282,100.0,100.0,100.0,complete
WP_277131179.1,NZ_CP113945.1,466234,466515,-,282,100.0,100.0,100.0,complete
OZX58_RS02370,NZ_CP113945.1,466639,468831,-,2193,100.0,100.0,100.0,complete
WP_277141313.1,NZ_CP113945.1,466639,468831,-,2193,100.0,100.0,100.0,complete
OZX58_RS02375,NZ_CP113945.1,468985,469167,+,183,100.0,100.0,100.0,complete
WP_277131184.1,NZ_CP113945.1,468985,469167,+,183,100.0,100.0,100.0,complete
OZX58_RS02380,NZ_CP113945.1,469281,469547,+,267,100.0,100.0,100.0,complete
WP_277131186.1,NZ_CP113945.1,469281,469547,+,267,100.0,100.0,100.0,complete
ptsP,NZ_CP113945.1,469547,471280,+,1734,100.0,100.0,100.0,complete
WP_277131188.1,NZ_CP113945.1,469547,471280,+,1734,100.0,100.0,100.0,complete
spxA,NZ_CP113945.1,471489,471887,+,399,100.0,100.0,100.0,complete
WP_277131190.1,NZ_CP113945.1,471489,471887,+,399,100.0,100.0,100.0,complete
OZX58_RS02395,NZ_CP113945.1,471995,472738,+,744,100.0,100.0,100.0,complete
WP_277141314.1,NZ_CP113945.1,471995,472738,+,744,100.0,100.0,100.0,complete
OZX58_RS02400,NZ_CP113945.1,472786,473622,+,837,100.0,100.0,100.0,complete
WP_348635850.1,NZ_CP113945.1,472786,473622,+,837,100.0,100.0,100.0,complete
OZX58_RS02405,NZ_CP113945.1,473614,474252,-,639,100.0,100.0,100.0,complete
WP_277131194.1,NZ_CP113945.1,473614,474252,-,639,100.0,100.0,100.0,complete
OZX58_RS02410,NZ_CP113945.1,474334,474957,-,624,100.0,100.0,100.0,complete
WP_277141316.1,NZ_CP113945.1,474334,474957,-,624,100.0,100.0,100.0,complete
OZX58_RS02415,NZ_CP113945.1,475031,475663,+,633,100.0,100.0,100.0,complete
WP_277131197.1,NZ_CP113945.1,475031,475663,+,633,100.0,100.0,100.0,complete
OZX58_RS02420,NZ_CP113945.1,475660,476466,+,807,100.0,100.0,100.0,complete
WP_277141317.1,NZ_CP113945.1,475660,476466,+,807,100.0,100.0,100.0,complete
OZX58_RS02425,NZ_CP113945.1,476453,477343,+,891,100.0,100.0,100.0,complete
WP_277141318.1,NZ_CP113945.1,476453,477343,+,891,100.0,100.0,100.0,complete
OZX58_RS02430,NZ_CP113945.1,477432,478145,+,714,100.0,100.0,100.0,complete
WP_277141319.1,NZ_CP113945.1,477432,478145,+,714,100.0,100.0,100.0,complete
OZX58_RS02435,NZ_CP113945.1,478138,478875,+,738,100.0,100.0,100.0,complete
WP_277141320.1,NZ_CP113945.1,478138,478875,+,738,100.0,100.0,100.0,complete
OZX58_RS02440,NZ_CP113945.1,478872,479618,+,747,100.0,100.0,100.0,complete
WP_277141321.1,NZ_CP113945.1,478872,479618,+,747,100.0,100.0,100.0,complete
OZX58_RS02445,NZ_CP113945.1,479642,480325,+,684,100.0,100.0,100.0,complete
WP_277141322.1,NZ_CP113945.1,479642,480325,+,684,100.0,100.0,100.0,complete
OZX58_RS02450,NZ_CP113945.1,480292,481650,+,1359,100.0,100.0,100.0,complete
WP_277141323.1,NZ_CP113945.1,480292,481650,+,1359,100.0,100.0,100.0,complete
OZX58_RS02455,NZ_CP113945.1,481701,482726,-,1026,100.0,100.0,100.0,complete
WP_277141324.1,NZ_CP113945.1,481701,482726,-,1026,100.0,100.0,100.0,complete
OZX58_RS02460,NZ_CP113945.1,482853,485618,+,2766,100.0,100.0,100.0,complete
WP_277141325.1,NZ_CP113945.1,482853,485618,+,2766,100.0,100.0,100.0,complete
OZX58_RS02465,NZ_CP113945.1,485694,486074,+,381,100.0,100.0,100.0,complete
WP_277141326.1,NZ_CP113945.1,485694,486074,+,381,100.0,100.0,100.0,complete
OZX58_RS02470,NZ_CP113945.1,486088,487290,+,1203,100.0,100.0,100.0,complete
WP_277141327.1,NZ_CP113945.1,486088,487290,+,1203,100.0,100.0,100.0,complete
trmL,NZ_CP113945.1,487336,487893,+,558,100.0,100.0,100.0,complete
WP_277141328.1,NZ_CP113945.1,487336,487893,+,558,100.0,100.0,100.0,complete
OZX58_RS02480,NZ_CP113945.1,487893,488285,+,393,100.0,100.0,100.0,complete
WP_277141329.1,NZ_CP113945.1,487893,488285,+,393,100.0,100.0,100.0,complete
OZX58_RS02485,NZ_CP113945.1,488305,490788,+,2484,100.0,100.0,100.0,complete
WP_277141330.1,NZ_CP113945.1,488305,490788,+,2484,100.0,100.0,100.0,complete
